run_id,run_name,dict_threshold,min_support,min_dict_chars,max_event_coverage,dict_min_label_margin,dict_prob_smoothing_alpha,dict_ml_blend_weight,use_ml_prior,policy_dict_size,econ_dict_size,dict_total_size,policy_event_active_ratio,econ_event_active_ratio,policy_label_match_rate,Imp_mean,Imp_std,Ieo_mean,Ieo_std,events_count,size_norm,score_primary,score_coverage_first
70,run_070_thr0.50_sup3_len3_cov0.35_ml1_mg0.02_sa0.20_bw0.00,0.5,3,3,0.35,0.02,0.2,0.0,1,343,378,721,0.8597285067873304,0.8371040723981901,0.665158371040724,0.17696241719568992,0.7347942002354737,0.12058088287477114,0.6691046814180265,221,0.04117108874656908,0.7547287758794137,0.7830408854371504
28,run_028_thr0.50_sup2_len4_cov0.30_ml1_mg0.00_sa0.20_bw0.00,0.5,2,4,0.3,0.0,0.2,0.0,1,570,925,1495,0.8778280542986425,0.8235294117647058,0.7330316742081447,0.2023005955483583,0.7589032032872284,0.1058899289622478,0.67261422238459,221,0.7493138151875571,0.7543895128605315,0.7870228479878122
34,run_034_thr0.50_sup2_len4_cov0.30_ml1_mg0.02_sa0.20_bw0.00,0.5,2,4,0.3,0.02,0.2,0.0,1,570,925,1495,0.8778280542986425,0.8235294117647058,0.7330316742081447,0.2023005955483583,0.7589032032872284,0.1058899289622478,0.67261422238459,221,0.7493138151875571,0.7543895128605315,0.7870228479878122
40,run_040_thr0.50_sup2_len4_cov0.35_ml1_mg0.00_sa0.20_bw0.00,0.5,2,4,0.35,0.0,0.2,0.0,1,570,925,1495,0.8778280542986425,0.8235294117647058,0.7330316742081447,0.2023005955483583,0.7589032032872284,0.1058899289622478,0.67261422238459,221,0.7493138151875571,0.7543895128605315,0.7870228479878122
46,run_046_thr0.50_sup2_len4_cov0.35_ml1_mg0.02_sa0.20_bw0.00,0.5,2,4,0.35,0.02,0.2,0.0,1,570,925,1495,0.8778280542986425,0.8235294117647058,0.7330316742081447,0.2023005955483583,0.7589032032872284,0.1058899289622478,0.67261422238459,221,0.7493138151875571,0.7543895128605315,0.7870228479878122
123,run_123_thr0.55_sup2_len4_cov0.30_ml1_mg0.00_sa0.00_bw0.35,0.55,2,4,0.3,0.0,0.0,0.35,1,700,948,1648,0.8868778280542986,0.8235294117647058,0.7420814479638009,0.20399654643852333,0.7782262961263758,0.0940979590022548,0.6732733454575862,221,0.889295516925892,0.754177758090357,0.78893199422073
129,run_129_thr0.55_sup2_len4_cov0.30_ml1_mg0.02_sa0.00_bw0.35,0.55,2,4,0.3,0.02,0.0,0.35,1,700,948,1648,0.8868778280542986,0.8235294117647058,0.7420814479638009,0.20399654643852333,0.7782262961263758,0.0940979590022548,0.6732733454575862,221,0.889295516925892,0.754177758090357,0.78893199422073
135,run_135_thr0.55_sup2_len4_cov0.35_ml1_mg0.00_sa0.00_bw0.35,0.55,2,4,0.35,0.0,0.0,0.35,1,700,948,1648,0.8868778280542986,0.8235294117647058,0.7420814479638009,0.20399654643852333,0.7782262961263758,0.0940979590022548,0.6732733454575862,221,0.889295516925892,0.754177758090357,0.78893199422073
141,run_141_thr0.55_sup2_len4_cov0.35_ml1_mg0.02_sa0.00_bw0.35,0.55,2,4,0.35,0.02,0.0,0.35,1,700,948,1648,0.8868778280542986,0.8235294117647058,0.7420814479638009,0.20399654643852333,0.7782262961263758,0.0940979590022548,0.6732733454575862,221,0.889295516925892,0.754177758090357,0.78893199422073
29,run_029_thr0.50_sup2_len4_cov0.30_ml1_mg0.00_sa0.20_bw0.20,0.5,2,4,0.3,0.0,0.2,0.2,1,704,950,1654,0.8868778280542986,0.8235294117647058,0.7420814479638009,0.2244478392010514,0.7561472332696514,0.11091114362551734,0.665732247949356,221,0.8947849954254345,0.7539032841653799,0.7887673098657437
35,run_035_thr0.50_sup2_len4_cov0.30_ml1_mg0.02_sa0.20_bw0.20,0.5,2,4,0.3,0.02,0.2,0.2,1,704,950,1654,0.8868778280542986,0.8235294117647058,0.7420814479638009,0.2244478392010514,0.7561472332696514,0.11091114362551734,0.665732247949356,221,0.8947849954254345,0.7539032841653799,0.7887673098657437
41,run_041_thr0.50_sup2_len4_cov0.35_ml1_mg0.00_sa0.20_bw0.20,0.5,2,4,0.35,0.0,0.2,0.2,1,704,950,1654,0.8868778280542986,0.8235294117647058,0.7420814479638009,0.2244478392010514,0.7561472332696514,0.11091114362551734,0.665732247949356,221,0.8947849954254345,0.7539032841653799,0.7887673098657437
47,run_047_thr0.50_sup2_len4_cov0.35_ml1_mg0.02_sa0.20_bw0.20,0.5,2,4,0.35,0.02,0.2,0.2,1,704,950,1654,0.8868778280542986,0.8235294117647058,0.7420814479638009,0.2244478392010514,0.7561472332696514,0.11091114362551734,0.665732247949356,221,0.8947849954254345,0.7539032841653799,0.7887673098657437
149,run_149_thr0.55_sup3_len3_cov0.30_ml1_mg0.00_sa0.20_bw0.20,0.55,3,3,0.3,0.0,0.2,0.2,1,332,374,706,0.8461538461538461,0.832579185520362,0.669683257918552,0.14908673265152553,0.7553070615338964,0.1053192034968557,0.6711861381992305,221,0.027447392497712716,0.7531525172529424,0.7791539537906795
155,run_155_thr0.55_sup3_len3_cov0.30_ml1_mg0.02_sa0.20_bw0.20,0.55,3,3,0.3,0.02,0.2,0.2,1,332,374,706,0.8461538461538461,0.832579185520362,0.669683257918552,0.14908673265152553,0.7553070615338964,0.1053192034968557,0.6711861381992305,221,0.027447392497712716,0.7531525172529424,0.7791539537906795
161,run_161_thr0.55_sup3_len3_cov0.35_ml1_mg0.00_sa0.20_bw0.20,0.55,3,3,0.35,0.0,0.2,0.2,1,332,374,706,0.8461538461538461,0.832579185520362,0.669683257918552,0.14908673265152553,0.7553070615338964,0.1053192034968557,0.6711861381992305,221,0.027447392497712716,0.7531525172529424,0.7791539537906795
167,run_167_thr0.55_sup3_len3_cov0.35_ml1_mg0.02_sa0.20_bw0.20,0.55,3,3,0.35,0.02,0.2,0.2,1,332,374,706,0.8461538461538461,0.832579185520362,0.669683257918552,0.14908673265152553,0.7553070615338964,0.1053192034968557,0.6711861381992305,221,0.027447392497712716,0.7531525172529424,0.7791539537906795
150,run_150_thr0.55_sup3_len3_cov0.30_ml1_mg0.00_sa0.20_bw0.35,0.55,3,3,0.3,0.0,0.2,0.35,1,332,376,708,0.8461538461538461,0.832579185520362,0.669683257918552,0.14957995849913858,0.7549405213136008,0.10236562814534077,0.6684299585037228,221,0.0292772186642269,0.7530610259446167,0.7790990590056841
156,run_156_thr0.55_sup3_len3_cov0.30_ml1_mg0.02_sa0.20_bw0.35,0.55,3,3,0.3,0.02,0.2,0.35,1,332,376,708,0.8461538461538461,0.832579185520362,0.669683257918552,0.14957995849913858,0.7549405213136008,0.10236562814534077,0.6684299585037228,221,0.0292772186642269,0.7530610259446167,0.7790990590056841
162,run_162_thr0.55_sup3_len3_cov0.35_ml1_mg0.00_sa0.20_bw0.35,0.55,3,3,0.35,0.0,0.2,0.35,1,332,376,708,0.8461538461538461,0.832579185520362,0.669683257918552,0.14957995849913858,0.7549405213136008,0.10236562814534077,0.6684299585037228,221,0.0292772186642269,0.7530610259446167,0.7790990590056841
168,run_168_thr0.55_sup3_len3_cov0.35_ml1_mg0.02_sa0.20_bw0.35,0.55,3,3,0.35,0.02,0.2,0.35,1,332,376,708,0.8461538461538461,0.832579185520362,0.669683257918552,0.14957995849913858,0.7549405213136008,0.10236562814534077,0.6684299585037228,221,0.0292772186642269,0.7530610259446167,0.7790990590056841
145,run_145_thr0.55_sup3_len3_cov0.30_ml1_mg0.00_sa0.00_bw0.00,0.55,3,3,0.3,0.0,0.0,0.0,1,338,375,713,0.8552036199095022,0.832579185520362,0.665158371040724,0.1619261047381016,0.7551809924666193,0.10716972825563235,0.6714898990820929,221,0.03385178408051235,0.7528322976738024,0.7803192881065439
151,run_151_thr0.55_sup3_len3_cov0.30_ml1_mg0.02_sa0.00_bw0.00,0.55,3,3,0.3,0.02,0.0,0.0,1,338,375,713,0.8552036199095022,0.832579185520362,0.665158371040724,0.1619261047381016,0.7551809924666193,0.10716972825563235,0.6714898990820929,221,0.03385178408051235,0.7528322976738024,0.7803192881065439
157,run_157_thr0.55_sup3_len3_cov0.35_ml1_mg0.00_sa0.00_bw0.00,0.55,3,3,0.35,0.0,0.0,0.0,1,338,375,713,0.8552036199095022,0.832579185520362,0.665158371040724,0.1619261047381016,0.7551809924666193,0.10716972825563235,0.6714898990820929,221,0.03385178408051235,0.7528322976738024,0.7803192881065439
163,run_163_thr0.55_sup3_len3_cov0.35_ml1_mg0.02_sa0.00_bw0.00,0.55,3,3,0.35,0.02,0.0,0.0,1,338,375,713,0.8552036199095022,0.832579185520362,0.665158371040724,0.1619261047381016,0.7551809924666193,0.10716972825563235,0.6714898990820929,221,0.03385178408051235,0.7528322976738024,0.7803192881065439
125,run_125_thr0.55_sup2_len4_cov0.30_ml1_mg0.00_sa0.20_bw0.20,0.55,2,4,0.3,0.0,0.2,0.2,1,594,936,1530,0.8778280542986425,0.8235294117647058,0.7330316742081447,0.17938033203669781,0.7847386065677942,0.09562852688692455,0.6731073671642929,221,0.7813357731015553,0.7527884149648316,0.7860621892503923
